area,severity_score,historical_area_risk,report_density,accessibility_risk,rainfall_mm,risk_score,risk_label_binary
K.R.Pura,0.3983422978591769,0.45776331018518523,0.29868586813074294,0.4083779792110528,0.0,0.39774266781407397,0
K.R.Pura,0.5852265787350241,0.45776331018518523,0.36195068814007086,0.37792449399323913,0.0,0.47123710733981405,0
K.R.Pura,0.5393690123525152,0.45776331018518523,0.2834065549971174,0.3406610251882678,0.0,0.4338886121565995,0
K.R.Pura,0.4240321899524661,0.45776331018518523,0.37925561804752284,0.23600358317701176,0.0,0.396991920624975,0
K.R.Pura,0.4492707670040642,0.45776331018518523,0.6956802623984533,0.40183566471377535,0.0,0.4939851636937349,0
K.R.Pura,0.8087055792223355,0.45776331018518523,0.16902988864016041,0.2680216849471839,0.0,0.49438517625348266,0
K.R.Pura,0.5929350860898694,0.45776331018518523,0.19533959694525788,0.7293361860728903,0.0,0.493324620486995,0
K.R.Pura,0.521338707069147,0.45776331018518523,0.6198692209368628,0.34300934697029367,0.0,0.4952227867626736,0
K.R.Pura,0.6926735684458577,0.45776331018518523,0.42098223784198047,0.5864304654501737,0.0,0.551925759397528,1
K.R.Pura,0.4951827699402862,0.45776331018518523,0.49350721811461895,0.6132158428487214,0.0,0.5013267825848877,0
K.R.Pura,0.6100463083227458,0.45776331018518523,0.37887520920871354,0.6044742960335451,0.0,0.517291387215291,0
K.R.Pura,0.8159585609357617,0.45776331018518523,0.15212370349855028,0.4599779561152566,0.0,0.5223359235000707,0
K.R.Pura,0.6286275121250394,0.45776331018518523,0.26611325496005284,0.345149531271083,0.0,0.46234370298199234,0
K.R.Pura,0.6813108327138285,0.45776331018518523,0.6733730250089722,0.6067931419676131,0.0,0.6014813608023319,1
K.R.Pura,0.5185854956136656,0.45776331018518523,0.417625917750572,0.5459393394221832,0.0,0.4842500009837804,0
K.R.Pura,0.48380560244789733,0.45776331018518523,0.37794520157423317,0.47350858090038483,0.0,0.453276281362224,0
K.R.Pura,0.7746433549929339,0.45776331018518523,0.43646360724854727,0.6134785983379372,0.0,0.5877686785034825,1
K.R.Pura,0.6471825533256355,0.45776331018518523,0.3443431411993766,0.2823472096986935,0.0,0.4750635964142073,0
K.R.Pura,0.7536601749771279,0.45776331018518523,0.17518546070656038,0.689537853626361,0.0,0.5395778244828165,0
K.R.Pura,0.686696719684133,0.45776331018518523,0.37255748256048854,0.3918168380254459,0.0,0.5109568671609167,0
K.R.Pura,1.0,0.45776331018518523,0.2933813599077153,0.31591629329734916,0.0,0.5933927090317009,1
K.R.Pura,0.6349537597183951,0.45776331018518523,0.5301538473833658,0.4874432514428727,0.0,0.5387100661500979,0
K.R.Pura,0.7686143071780319,0.45776331018518523,0.1428087343479184,0.3532257098074878,0.0,0.4878896039085736,0
K.R.Pura,0.7136268630603041,0.45776331018518523,0.5935535196372975,0.6907619858122289,0.0,0.6094233969259558,1
K.R.Pura,0.7057231509606817,0.45776331018518523,0.23246123712168854,0.35742616393432763,0.0,0.48443826790628103,0
K.R.Pura,0.31669216294409996,0.45776331018518523,0.48488489994611383,0.40795654202292786,0.0,0.4063417113786525,0
K.R.Pura,0.3792384745725162,0.45776331018518523,0.5082089960383016,0.5387341313029596,0.0,0.4525143780590405,0
K.R.Pura,0.30230699982279585,0.45776331018518523,0.6855177548424556,0.441157073404858,0.0,0.4464135549727539,0
K.R.Pura,0.41724145682092817,0.45776331018518523,0.29008152015968985,0.18930849842655956,0.0,0.36977608173880233,0
K.R.Pura,0.45555852804501873,0.45776331018518523,0.24485635241849288,0.24636464345639808,0.0,0.38270044487347044,0
K.R.Pura,0.7311315883241907,0.45776331018518523,0.3871780786763886,0.3412811624810419,0.0,0.5218528390764563,0
K.R.Pura,0.6012610651665407,0.45776331018518523,0.40696249402194595,0.33377675752127456,0.0,0.4792293782964252,0
K.R.Pura,0.675353718175165,0.45776331018518523,0.27761618468627325,0.4492871028080822,0.0,0.4966190967753302,0
K.R.Pura,0.8054814672528278,0.45776331018518523,0.38783471220809224,0.4234024263594742,0.0,0.5603248129895848,1
K.R.Pura,0.5927532561952278,0.45776331018518523,0.40195366095875285,0.4348318548447428,0.0,0.49040814314234726,0
K.R.Pura,0.38156404386916987,0.45776331018518523,0.32028393339594063,0.19972407328776778,0.0,0.3648918060821183,0
Y.Pura,0.64291188278799,0.4359033638068448,0.4702179633859108,0.5204437749506737,0.0,0.5279003270376331,0
Y.Pura,0.34307858668604513,0.4359033638068448,0.505933328834391,0.17871162861059703,0.0,0.37884192454063703,0
Y.Pura,0.6632896106913811,0.4359033638068448,0.37891386981836356,0.3619418177578061,0.0,0.49299641951138046,0
Y.Pura,0.7114383684891009,0.4359033638068448,0.43344914041131377,0.30622994189699165,0.0,0.5123987574800503,0
Y.Pura,0.8769507272546961,0.4359033638068448,0.42081704553884736,0.4274229073508554,0.0,0.5859806088915949,1
Y.Pura,0.45591887902379014,0.4359033638068448,0.30532544113391147,0.2729493172049816,0.0,0.39235010260790953,0
Y.Pura,0.7966144859790364,0.4359033638068448,0.18681652852942116,0.2938196903687536,0.0,0.4910223384959134,0
Y.Pura,0.6570275023997335,0.4359033638068448,0.5832421953065816,0.2517279290422254,0.0,0.5151382633996102,0
Y.Pura,0.9353060343270106,0.4359033638068448,0.26038789906296206,0.32241523794095034,0.0,0.5585679866602421,1
Y.Pura,0.6440746442911516,0.4359033638068448,0.3664788526039889,0.6969569382031123,0.0,0.5340364458952211,0
Y.Pura,0.3918342782533287,0.4359033638068448,0.4382239101569489,0.48765197474386257,0.0,0.4287055847736877,0
Y.Pura,0.5248107477246107,0.4359033638068448,0.3385321929292183,0.3698369948430357,0.0,0.43763675865796625,0
Y.Pura,0.5495516461235714,0.4359033638068448,0.4004130924278887,0.4026905938939163,0.0,0.4636002928549686,0
Y.Pura,0.34311593619324554,0.4359033638068448,0.4579533922467316,0.6590792740398582,0.0,0.4413141563650145,0
Y.Pura,0.5577787491028104,0.4359033638068448,0.5258563931355764,0.7529160989164797,0.0,0.5441022647926244,0
Y.Pura,0.3602202530873446,0.4359033638068448,0.21968910540495643,0.3576532573899531,0.0,0.35443390741210834,0
Y.Pura,0.6419887488358945,0.4359033638068448,0.47838985704369885,0.5499933991462889,0.0,0.5336440525152997,0
Y.Pura,0.48117319546234766,0.4359033638068448,0.22467980874411533,0.32792634743463356,0.0,0.39330654141789323,0
Y.Pura,0.4668420059235287,0.4359033638068448,0.3825065351747191,0.6231803003767233,0.0,0.4641440633067408,0
Y.Pura,0.4155009860642995,0.4359033638068448,0.3239709184941276,0.3796007076428255,0.0,0.39793064410980755,0
Y.Pura,0.7424597594403728,0.4359033638068448,0.3316540863218797,0.3966688016842572,0.0,0.5164630624631985,0
Y.Pura,0.6149098597403456,0.4359033638068448,0.40043948620680625,0.5457499968312579,0.0,0.5079398568172243,0
Y.Pura,0.8246392440307784,0.4359033638068448,0.13677647965072373,0.1265783548697894,0.0,0.465736793713439,0
Y.Pura,0.46142620770780896,0.4359033638068448,0.23778140333862305,0.21792437366049705,0.0,0.37251511855658576,0
Y.Pura,0.5822284237995328,0.4359033638068448,0.35995083598768796,0.4602778795992021,0.0,0.4755828066093078,0
Y.Pura,0.8061620676002369,0.4359033638068448,0.7854834510316655,0.3079705576609192,0.0,0.6162200066576073,1
Y.Pura,0.4698085672315105,0.4359033638068448,0.4639561741298737,0.3241211267691255,0.0,0.4366134115144256,0
Y.Pura,0.12554306596875026,0.4359033638068448,0.33726707801891875,0.5322302249433594,0.0,0.3219990315764037,0
Y.Pura,0.53671627574389,0.4359033638068448,0.3369818077456841,0.46939905388182235,0.0,0.4564279252838251,0
Y.Pura,0.572969051136703,0.4359033638068448,0.45358060620250645,0.25011669615097504,0.0,0.45954380270304707,0
Y.Pura,0.5787119301509498,0.4359033638068448,0.5057899766275132,0.29428699027860494,0.0,0.47862122856217926,0
Y.Pura,0.5083101183938631,0.4359033638068448,0.3654148904563865,0.11845322838716199,0.0,0.39953051292925706,0
Y.Pura,0.585734439057286,0.4359033638068448,0.24355186971887105,0.37304392620275917,0.0,0.4404450256862916,0
Y.Pura,0.4153919848978836,0.4359033638068448,0.17864029727786343,0.5198163560090518,0.0,0.3898587167132432,0
Y.Pura,0.7190384276579808,0.4359033638068448,0.36748030734319825,0.16641702854962365,0.0,0.4808930745734299,0
Y.Pura,0.631746933680419,0.4359033638068448,0.33241305547704025,0.5399077279770288,0.0,0.49935120622216245,0
Y.Pura,0.276490344518322,0.4359033638068448,0.5539082164276414,0.4783033715384497,0.0,0.41006977873976186,0
Y.Pura,0.4749002026881811,0.4359033638068448,0.4558696302405394,0.3686615275148659,0.0,0.4434592352582546,0
Y.Pura,0.5957808456066487,0.4359033638068448,0.4112922579509513,0.28922827884717855,0.0,0.4649369985216475,0
Y.Pura,0.6165929617900024,0.4359033638068448,0.5282836579620811,0.38974742383657096,0.0,0.5106973909364562,0
Y.Pura,0.774026358859828,0.4359033638068448,0.39569860664363626,0.49954388791802395,0.0,0.555751539259424,1
Y.Pura,0.5421201382245198,0.4359033638068448,0.4632502685150756,0.3877441237827078,0.0,0.4713247297910566,0
Y.Pura,0.6749874243065392,0.4359033638068448,0.17220805802304506,0.6412312701218328,0.0,0.49764290977222614,0
Y.Pura,0.3119595043374441,0.4359033638068448,0.4081120372884053,0.3536899536865577,0.0,0.3746327361708236,0
Y.Pura,0.4485631653993992,0.4359033638068448,0.6324907264546635,0.4455407620635353,0.0,0.4810973766323062,0
Y.Pura,0.45167838224751294,0.4359033638068448,0.15145159930864804,0.29142435665950783,0.0,0.36286241628933874,0
Y.Pura,0.5162927397948858,0.4359033638068448,0.4218142507331035,0.17490879787024013,0.0,0.42207263789742017,0
Y.Pura,0.21414705482709406,0.4359033638068448,0.2563739897185427,0.7275143882798011,0.0,0.3661244345172151,0
Y.Pura,0.4824241280265777,0.4359033638068448,0.6038233301988647,0.439900049220404,0.0,0.48636912737418914,0
Y.Pura,0.2070590205643908,0.4359033638068448,0.31903207875676776,0.22697802950434642,0.0,0.3010947865165957,0
HSR Layout,0.40287594936906224,0.4331679894179894,0.615899954088608,0.6690931000246055,0.0,0.494500934925981,0
HSR Layout,0.9306203324288695,0.4331679894179894,0.31971508296768686,0.19534443510169386,0.0,0.5489121950342927,0
HSR Layout,0.5080359872930009,0.4331679894179894,0.3415909244221501,0.7712231455056823,0.0,0.4917646490882295,0
HSR Layout,0.27143371177760983,0.4331679894179894,0.3846185080544323,0.6014719041558269,0.0,0.3920966831818207,0
HSR Layout,0.6921705909083742,0.4331679894179894,0.40276127598693207,0.5364571890755752,0.0,0.5332309372020504,0
HSR Layout,0.49058121664305043,0.4331679894179894,0.26548592786601055,0.3654502795360304,0.0,0.4095685501540711,0
HSR Layout,0.8109713182169487,0.4331679894179894,0.3697548695867483,0.7786291364054456,0.0,0.6045357025794953,1
HSR Layout,0.575638896307322,0.4331679894179894,0.49074504582589046,0.3036752051613865,0.0,0.47512430047234555,0
HSR Layout,0.4922447624347612,0.4331679894179894,0.4524850089129122,0.28069072579285853,0.0,0.4348366743290744,0
HSR Layout,0.6460575905210383,0.4331679894179894,0.5108349730768736,0.10073202702219061,0.0,0.47334735217646345,0
HSR Layout,0.3112117090249459,0.4331679894179894,0.2086511886412801,0.43026771525491053,0.0,0.3451448900006205,0
HSR Layout,0.5851959437368119,0.4331679894179894,0.28443339647761257,0.21280926872624206,0.0,0.4235770467377398,0
HSR Layout,0.6446572657983519,0.4331679894179894,0.19131167159334603,0.2350800628347703,0.0,0.42910478359870474,0
HSR Layout,0.34533414660638695,0.4331679894179894,0.7351630928937413,0.4665421899252402,0.0,0.46783129520516653,0
HSR Layout,0.3440575006916483,0.4331679894179894,0.6159993951223356,0.5533370521014316,0.0,0.4565709589071555,0
HSR Layout,0.47166421746059783,0.4331679894179894,0.6190469113108716,0.35302593931217335,0.0,0.4717961460956064,0
HSR Layout,0.6461395672887998,0.4331679894179894,0.6967198981753264,0.4915404373114242,0.0,0.5691742906082556,1
HSR Layout,0.6128094424140802,0.4331679894179894,0.5595727361478376,0.24890225152566509,0.0,0.4936835866287421,0
HSR Layout,0.6290100532610409,0.4331679894179894,0.4772277839070065,0.647907479562375,0.0,0.5427355941825187,0
HSR Layout,0.510651478976287,0.4331679894179894,0.3618687540740369,0.3283905585147325,0.0,0.43031074905911454,0
HSR Layout,0.308765592614093,0.4331679894179894,0.5883027546411788,0.12436410604084452,0.0,0.37433352107469176,0
HSR Layout,0.7240311353472163,0.4331679894179894,0.6519211735912782,0.5550127616183993,0.0,0.596997443157938,1
HSR Layout,0.5759768891474086,0.4331679894179894,0.2966374377819858,0.2641312638023676,0.0,0.43048948515374214,0
HSR Layout,0.5361827272542266,0.4331679894179894,0.2848182017451168,0.5745286623421091,0.0,0.4607572910647158,0
HSR Layout,0.5436572179417081,0.4331679894179894,0.4282321589179624,0.4259630902620638,0.0,0.46977131842789666,0
HSR Layout,0.8186972672484867,0.4331679894179894,0.4120355046848495,0.44499505051851385,0.0,0.5656507988771141,1
HSR Layout,0.8419920454455232,0.4331679894179894,0.2265529194368615,0.603664249141333,0.0,0.5605078339899021,1
HSR Layout,0.4510851454417346,0.4331679894179894,0.23576265845465277,0.1940377698897588,0.0,0.36408839490439826,0
HSR Layout,0.5157385194625445,0.4331679894179894,0.18263823739395801,0.2414364911954887,0.0,0.3832019997954023,0
HSR Layout,0.7456980745955455,0.4331679894179894,0.2783144016618713,0.7020930190559623,0.0,0.5519215561246064,1
HSR Layout,0.4481644868791268,0.4331679894179894,0.1977161205922599,0.25557596765073065,0.0,0.36468758649915284,0
HSR Layout,0.683252667959403,0.4331679894179894,0.3019121874334463,0.3183421095560615,0.0,0.4772225845312863,0
HSR Layout,0.4704747418149679,0.4331679894179894,0.40719684987203986,0.7034944718520316,0.0,0.4815800972128483,0
HSR Layout,0.6051796784787979,0.4331679894179894,0.31057776402794285,0.6486714890185908,0.0,0.5011795604513533,0
HSR Layout,0.397290594853538,0.4331679894179894,0.5578189442091386,0.5249786307493212,0.0,0.45931268847836104,0
HSR Layout,0.434838349729854,0.4331679894179894,0.6210691711982441,0.3626869854794521,0.0,0.4607607012924123,0
HSR Layout,0.5318599447227963,0.4331679894179894,0.39570456934241677,0.2698231770234432,0.0,0.43571576790037536,0
HSR Layout,0.43967310133589266,0.4331679894179894,0.4256216366265164,0.3204751807735265,0.0,0.4170315867342915,0
HSR Layout,0.4637533664644741,0.4331679894179894,0.39152087642374456,0.32881861741465956,0.0,0.41989104298491053,0
HSR Layout,0.5716168244605808,0.4331679894179894,0.17342846092386097,0.6911991111424904,0.0,0.46838184424274587,0
HSR Layout,0.281134577125893,0.4331679894179894,0.599234698303285,0.5260192022729875,0.0,0.4270973188210645,0
HSR Layout,0.6397615806640777,0.4331679894179894,0.398149983662231,0.25510110551345205,0.0,0.47176211261728795,0
HSR Layout,0.8404730268917608,0.4331679894179894,0.25601778564795363,0.7939726764227454,0.0,0.5944154148305156,1
HSR Layout,0.7430800304467273,0.4331679894179894,0.4353318528647648,0.47687158314989747,0.0,0.548625515527189,0
HSR Layout,0.7723525971909116,0.4331679894179894,0.6481067495492593,0.3103088689802115,0.0,0.5764414860990994,1
HSR Layout,0.6040707767123509,0.4331679894179894,0.3741488356110118,0.5309420328931831,0.0,0.49584624073089945,0
HSR Layout,0.5804450188083792,0.4331679894179894,0.6869900760894672,0.6027639068475655,0.0,0.5609187546533577,1
HSR Layout,0.7652681736884266,0.4331679894179894,0.21671575995913467,0.5544470036591117,0.0,0.5243044601570398,0
HSR Layout,1.0,0.4331679894179894,0.6416178006099665,0.3654518697204289,0.0,0.6630917374054544,1
HSR Layout,0.7694156403645573,0.4331679894179894,0.26041216817773,0.13176941075859777,0.0,0.47109371620232743,0
Rajajinagar,0.3953472098706229,0.43059343434343433,0.40339391934738206,0.45366159789167426,0.0,0.41627757731097587,0
Rajajinagar,0.30034710199199377,0.43059343434343433,0.39785353714047544,0.45112614895340897,0.0,0.3815391457713346,0
Rajajinagar,0.7814578928013745,0.43059343434343433,0.601655573892438,0.1748950539687348,0.0,0.5492536656573092,0
Rajajinagar,0.35484357667825334,0.43059343434343433,0.34356357892263334,0.4552205917395885,0.0,0.3903690866858839,0
Rajajinagar,0.521853043174581,0.43059343434343433,0.3288432581666636,0.5641617498373793,0.0,0.4622195095230733,0
Rajajinagar,0.6067189524450358,0.43059343434343433,0.3755826056750632,0.5603325458390895,0.0,0.5006960666696689,0
Rajajinagar,0.33565930393696525,0.43059343434343433,0.3788913887229632,0.25342576376245274,0.0,0.36045092898992864,0
Rajajinagar,0.4142486018420817,0.43059343434343433,0.28854771897570813,0.3060771894373905,0.0,0.37778616315850905,0
Rajajinagar,0.5855714321448398,0.43059343434343433,0.16035205479534273,0.30066422500226275,0.0,0.41129807626313214,0
Rajajinagar,0.5797761406860538,0.43059343434343433,0.4078541133283644,0.5563832754145961,0.0,0.49712799352101145,0
Rajajinagar,0.35777642453393,0.43059343434343433,0.5886927638583844,0.2982820124137142,0.0,0.4168806335236398,0
Rajajinagar,0.5574118658872109,0.43059343434343433,0.2447387139491174,0.6849348439294684,0.0,0.4759601527427979,0
Rajajinagar,0.3458263180129598,0.43059343434343433,0.20165664867832306,0.19335305437530925,0.0,0.3195515294995272,0
Rajajinagar,0.46801497317359614,0.43059343434343433,0.5369282309403542,0.44414275849653984,0.0,0.4669903308763408,0
Rajajinagar,0.5143231130905284,0.43059343434343433,0.30966349337659704,0.5697424133766373,0.0,0.4565851805665302,0
Rajajinagar,0.8086682395753034,0.43059343434343433,0.37347219470942356,0.18217981927558535,0.0,0.5142333259876091,0
Rajajinagar,0.42326474707664674,0.43059343434343433,0.26021255354341055,0.5223941441669632,0.0,0.4077223241135832,0
Rajajinagar,0.5931654479455032,0.43059343434343433,0.1802664625973296,0.28570966318598384,0.0,0.41569567908131994,0
Rajajinagar,0.4821796250644698,0.43059343434343433,0.4265897895685733,0.5407210917145001,0.0,0.4643670207464844,0
Rajajinagar,0.48718990819249136,0.43059343434343433,0.43847401509680833,0.27623308659320983,0.0,0.4288242641787454,0
Rajajinagar,0.3626435485137245,0.43059343434343433,0.4394273332730057,0.6206314459483749,0.0,0.4370834558296912,0
Rajajinagar,0.3864544524324267,0.43059343434343433,0.40943937940607983,0.5084181930007364,0.0,0.42258769348570613,0
Rajajinagar,0.29231062461501384,0.43059343434343433,0.39062462616290305,0.3865543962408482,0.0,0.36759483358699296,0
Rajajinagar,0.39851326841047374,0.43059343434343433,0.2550215000824334,0.792544221843145,0.0,0.4385436075396545,0
Rajajinagar,0.44203320037298593,0.43059343434343433,0.42986892757907236,0.32226127111700464,0.0,0.4182026266169406,0
Rajajinagar,0.8376529708385174,0.43059343434343433,0.4456641690491617,0.7539745883073486,0.0,0.6245855921524461,1
Rajajinagar,0.21596084017479372,0.43059343434343433,0.4841319638973152,0.20666822860857995,0.0,0.33259095143495815,0
Rajajinagar,0.3155980970833782,0.43059343434343433,0.1919335799634234,0.662422595501969,0.0,0.3773874696001927,0
Rajajinagar,0.4900462388663262,0.43059343434343433,0.47875548917491695,0.28166354435108387,0.0,0.4386948433938905,0
Rajajinagar,0.6250783276667784,0.43059343434343433,0.2268744326519653,0.6128642662831655,0.0,0.48525997145927063,0
Rajajinagar,0.8899665677117081,0.43059343434343433,0.13053852504472702,0.3447937922944603,0.0,0.5184931028552425,0
Rajajinagar,0.6244923312677272,0.43059343434343433,0.662114302499214,0.24766214275166817,0.0,0.5173225281593278,0
Rajajinagar,0.6335255591863258,0.43059343434343433,0.24357171942758224,0.31731622388058467,0.0,0.4472237534858484,0
Rajajinagar,0.5635574860411183,0.43059343434343433,0.17226932496734748,0.6418673949963659,0.0,0.4571571246603461,0
Rajajinagar,0.489182220160653,0.43059343434343433,0.4134472143648711,0.4196433128321354,0.0,0.44602774715705334,0
Rajajinagar,0.5340082628951479,0.43059343434343433,0.4391988970062677,0.5642133049509052,0.0,0.48855269746022134,0
Rajajinagar,0.5126321671268539,0.43059343434343433,0.352317455327233,0.6972171482288728,0.0,0.48364535209720666,0
Rajajinagar,0.807157264867377,0.43059343434343433,0.34491417249856726,0.322668999075314,0.0,0.5290662573676228,0
Rajajinagar,0.45205268850544783,0.43059343434343433,0.24647370229137958,0.6815341496685112,0.0,0.43892133418848966,0
Rajajinagar,0.4477572315046902,0.43059343434343433,0.41778803110091123,0.6678051734255763,0.0,0.46962144356369057,0
Rajajinagar,0.644752948918039,0.43059343434343433,0.403752610322476,0.4095816321514373,0.0,0.49702932931155475,0
Rajajinagar,0.31203669909373827,0.43059343434343433,0.36673085711965825,0.4366367672067296,0.0,0.3772325614907797,0
Rajajinagar,0.4807424261391115,0.43059343434343433,0.25904329988963404,0.5290830587716779,0.0,0.4286089982453978,0
Rajajinagar,0.7210025133545326,0.43059343434343433,0.5758108478144196,0.6461223589057329,0.0,0.5936094333758605,1
Rajajinagar,0.5527310516684942,0.43059343434343433,0.3307904686892053,0.24082555569821829,0.0,0.4249158254795771,0
Rajajinagar,0.7105676751142146,0.43059343434343433,0.15247928312400644,0.5940361213192314,0.0,0.4974779914156914,0
Rajajinagar,0.46428298109190613,0.43059343434343433,0.6090377891187433,0.3065603963145703,0.0,0.45946869095613163,0
Rajajinagar,0.5958747532285709,0.43059343434343433,0.46110650764561434,0.6655630049202913,0.0,0.5297899462001966,0
Rajajinagar,0.38731538188302805,0.43059343434343433,0.24255202398206152,0.310827625333864,0.0,0.35987296255858203,0
Rajajinagar,0.5810013625641881,0.43059343434343433,0.32998358157930274,0.18908520121664235,0.0,0.426888003698853,0
Banashankari,0.4525605561402126,0.4252665343915344,0.5766041762907144,0.20694617146187522,0.0,0.43233891594395885,0
Banashankari,0.36733224396467623,0.4252665343915344,0.24261227624035347,0.21428075699513632,0.0,0.3368108145024381,0
Banashankari,0.5470811962125878,0.4252665343915344,0.8391974268207864,0.2512071704454922,0.0,0.5245789399228471,0
Banashankari,0.649308537835855,0.4252665343915344,0.5155555419982345,0.2831611311366941,0.0,0.5004232266301605,0
Banashankari,0.5099204250570855,0.4252665343915344,0.3596986612118399,0.5384483547357226,0.0,0.45875909454016656,0
Banashankari,0.750513121824576,0.4252665343915344,0.31374582776958576,0.2896496704136279,0.0,0.4964561690720232,0
Banashankari,0.47463516728700506,0.4252665343915344,0.3965376332595112,0.3089570479412676,0.0,0.41935335271100443,0
Banashankari,0.5075824894256669,0.4252665343915344,0.4181402584814288,0.15826885732961166,0.0,0.41260221191217117,0
Banashankari,0.8107378070582989,0.4252665343915344,0.3112196259755281,0.40515371627515867,0.0,0.5343551754242443,0
Banashankari,0.699825191852852,0.4252665343915344,0.8524114068740679,0.2935740655412098,0.0,0.5870371686719535,1
Banashankari,0.4929765856343296,0.4252665343915344,0.3519424877225848,0.3095612520316529,0.0,0.4169444506387406,0
Banashankari,0.6557664188443124,0.4252665343915344,0.44384414150084384,0.8963596408973624,0.0,0.5803209813477428,1
Banashankari,0.6345926943482544,0.4252665343915344,0.2615003721025221,0.15746777856512767,0.0,0.4256076445446229,0
Banashankari,0.5057216297457303,0.4252665343915344,0.11941853498114315,0.2950050213049648,0.0,0.37271699092043925,0
Banashankari,0.9518448766223657,0.4252665343915344,0.4646534828434058,0.5347597567206095,0.0,0.6338703272120608,1
Banashankari,0.4607081950981926,0.4252665343915344,0.3840889647185246,0.7861917294640701,0.0,0.48357438096514316,0
Banashankari,0.5430280451499666,0.4252665343915344,0.6089920021049724,0.5644940828983985,0.0,0.5241122889757028,0
Banashankari,0.4384601404643087,0.4252665343915344,0.6388700399967913,0.2111730156856681,0.0,0.4404909698321768,0
Banashankari,0.2716310255492867,0.4252665343915344,0.7328917695060441,0.6047917716724168,0.0,0.459947938911782,0
Banashankari,0.32791329903210187,0.4252665343915344,0.3820000970819363,0.4833817159684828,0.0,0.3912568917903556,0
Banashankari,0.8095166670896492,0.4252665343915344,0.2622495776914436,0.19205494745370638,0.0,0.4921689514551822,0
Banashankari,0.5359769517643486,0.4252665343915344,0.13480584238226775,0.3304117418215169,0.0,0.3916948231846634,0
Banashankari,0.7600130332769182,0.4252665343915344,0.23597788826071575,0.41667093867976185,0.0,0.5032807404184891,0
Banashankari,0.619631713194829,0.4252665343915344,0.389530530115032,0.7709391535744597,0.0,0.5379980389948258,0
Banashankari,0.23056067305851408,0.4252665343915344,0.433425228218294,0.3698978028572563,0.0,0.3504459119601875,0
Banashankari,0.48311739712346224,0.4252665343915344,0.3023838197430595,0.22977805296709342,0.0,0.391614521204348,0
Banashankari,0.6044757601115619,0.4252665343915344,0.30133762882835147,0.3886776653390295,0.0,0.45771565192303165,0
Banashankari,0.5070551959496377,0.4252665343915344,0.22546817442631273,0.3088523011714079,0.0,0.3964707589608072,0
Banashankari,0.8804036539381184,0.4252665343915344,0.297916940936679,0.40231913333308345,0.0,0.5556524973831001,1
Banashankari,0.6759828242309615,0.4252665343915344,0.44394071055248996,0.18712077293445428,0.0,0.4810302068489629,0
Banashankari,0.664658781502554,0.4252665343915344,0.21213214075479564,0.21268655553904486,0.0,0.43453994532517004,0
Banashankari,0.2705409993166825,0.4252665343915344,0.5751038790873415,0.40575810582053234,0.0,0.39815380176884735,0
Banashankari,0.10445445641306239,0.4252665343915344,0.32660280593387603,0.14459716300766332,0.0,0.2511491556999568,0
Banashankari,0.33475851940912105,0.4252665343915344,0.6630228370798261,0.6389309048676824,0.0,0.47318964525677026,0
Banashankari,0.5369686131018011,0.4252665343915344,0.6427389030865487,0.8792342912250714,0.0,0.5759518992041611,1
Banashankari,0.519551275625939,0.4252665343915344,0.3272693575326805,0.27605202011129465,0.0,0.4162845813097692,0
Banashankari,0.824542165673384,0.4252665343915344,0.46181960742928274,0.6907183758770554,0.0,0.6121413961705595,1
Banashankari,0.31857929498268034,0.4252665343915344,0.36355032660250863,0.7233470357534048,0.0,0.4202948342449109,0
Banashankari,0.26656472968223643,0.4252665343915344,0.15029999483868273,0.6282163992741723,0.0,0.3451700745651054,0
Banashankari,0.6818439129573493,0.4252665343915344,0.164262887339315,0.31962696296921966,0.0,0.4470219517657785,0
Banashankari,0.3443229535566657,0.4252665343915344,0.3735204978058947,0.21916550986719413,0.0,0.35567192010355136,0
Banashankari,0.48833548978132224,0.4252665343915344,0.3999853836111934,0.25868811468116326,0.0,0.41729767566533627,0
Banashankari,0.7846124164516379,0.4252665343915344,0.8997086985955305,0.7000118432206195,0.0,0.6871378222777326,1
Banashankari,0.14034210922918428,0.4252665343915344,0.2457325432613941,0.45151214428647557,0.0,0.29357302884292497,0
Banashankari,0.24054775112586413,0.4252665343915344,0.1442281362149288,0.3719264148580736,0.0,0.2964062626832095,0
Banashankari,0.8807701831177303,0.4252665343915344,0.5569356355662655,0.34766321256836596,0.0,0.5993861334071738,1
Banashankari,0.3310270705019559,0.4252665343915344,0.21748680224537376,0.12355104154335275,0.0,0.3054694516737225,0
Banashankari,0.1536445726325235,0.4252665343915344,0.30168505424482606,0.14529063352087723,0.0,0.2634861666159403,0
Banashankari,0.052357354565033265,0.4252665343915344,0.30380700829715945,0.12763462903170636,0.0,0.2258116304294098,0
Banashankari,0.5599593256738364,0.4252665343915344,0.2935819237787552,0.8468281402022839,0.0,0.5093063300893966,0
Vijayanagar,0.23354468633273323,0.4149960598896769,0.6435899452056091,0.6823727200151063,0.0,0.43731335522674747,0
Vijayanagar,0.4237734199552955,0.4149960598896769,0.2723945330560695,0.6211090277058238,0.0,0.4204647757183439,0
Vijayanagar,0.406611584562164,0.4149960598896769,0.42218943838774775,0.5278263980653664,0.0,0.430424719951015,0
Vijayanagar,0.27809375340589576,0.4149960598896769,0.6417899759196344,0.6626173901431358,0.0,0.4495822353643638,0
Vijayanagar,0.5032023461051262,0.4149960598896769,0.453553394182263,0.26917595439287045,0.0,0.4317067110990804,0
