area,severity_score,historical_area_risk,report_density,accessibility_risk,risk_score,risk_label_binary
Kengeri,0.15959724148867693,0.08915765940015331,0.4638715153559515,0.23228503144124799,0.21022339012846042,0
Kengeri,0.18397991197045888,0.08915765940015331,0.06700378403247591,0.31578766451056606,0.15190917349278668,0
Chikkajala,0.19517419869826397,0.08777335190882071,0.6480307463615985,0.05650341239802054,0.23272463624906137,0
Chikkajala,0.49150111161376486,0.08777335190882071,0.4374176851729076,0.6086276115601118,0.37713507340606217,0
Chikkajala,0.22390158836570395,0.08777335190882071,0.4633308780997361,0.10759887003081033,0.21350356762521133,0
Chikkajala,0.3111249954220392,0.08777335190882071,0.3042902517655406,0.5191433070423679,0.2739553003798232,0
Chikkajala,0.45777905829013243,0.08777335190882071,0.10949213231323668,0.2723720767210981,0.2493089139450046,0
Chikkajala,0.6034009940679321,0.08777335190882071,0.28118329452273577,0.2108240955492895,0.325382626733363,0
Chikkajala,0.6695809472099652,0.08777335190882071,0.20413461162460098,0.10393620742977899,0.31710269053552104,0
Chikkajala,0.39574510044455136,0.08777335190882071,0.12458068035813943,0.1438346217691031,0.21133412006523253,0
Chikkajala,0.30841905355031574,0.08777335190882071,0.29108611617353986,0.4505321719099169,0.2600757233364522,0
Chikkajala,0.2284422906327114,0.08777335190882071,0.3446981620162381,0.6352546024487336,0.2705146300646528,0
Chikkajala,0.3768472623963863,0.08777335190882071,0.10742797390846909,0.45692205392833074,0.24825245028232484,0
Chikkajala,0.5193971611246775,0.08777335190882071,0.4473564507421818,0.3502520401934367,0.35013010814373513,0
Chikkajala,0.18613483666567998,0.08777335190882071,0.14428182429905115,0.34729000203325855,0.17242906357043322,0
Chikkajala,0.634359161387331,0.08777335190882071,0.27213285625296463,0.4106727456687409,0.3643851951591161,0
Chikkajala,0.6569850091916958,0.08777335190882071,0.3133716925860974,0.20320498346225532,0.3494318448262975,0
Chikkajala,0.4508099734873871,0.08777335190882071,0.22913976041756315,0.5330520820619211,0.3099012606860325,0
Chikkajala,0.37313670314418435,0.08777335190882071,0.17982812732319733,0.1921441252308847,0.22171709592238292,0
Chikkajala,0.33156092052477926,0.08777335190882071,0.4092514583786502,0.2810341417621284,0.2663837406963683,0
Chikkajala,0.5640795932169436,0.08777335190882071,0.23822145604340356,0.21131990485514715,0.3031021401355293,0
Chikkajala,0.5175050366071836,0.08777335190882071,0.43829619231570244,0.47152133274075847,0.36584620675941476,0
Chikkajala,0.34492766239657263,0.08777335190882071,0.283305516492602,0.4482377337914162,0.27095345077867944,0
Chikkajala,0.2512660302857421,0.08777335190882071,0.2054361489692013,0.6258128961565425,0.24923428038997758,0
Chikkajala,0.5457343965416561,0.08777335190882071,0.2483796019796466,0.6988503833364669,0.3718425222586252,0
Chikkajala,0.28883545034787045,0.08777335190882071,0.2668174619996267,0.2314860338906604,0.21551081067792527,0
Chikkajala,0.1274977625227932,0.08777335190882071,0.11562766063702756,0.3781563055948668,0.15080520042225937,0
Chikkajala,0.42724028399543745,0.08777335190882071,0.41148007114833884,0.16426885290667403,0.2828024471367182,0
Chikkajala,0.6435080997058389,0.08777335190882071,0.1411705472859287,0.08243007124955173,0.29215846061430834,0
Chikkajala,0.3114760489989536,0.08777335190882071,0.16937658614166792,0.2842429547857901,0.21186038316848205,0
Chikkajala,0.3668044118123856,0.08777335190882071,0.15601018261786823,0.25660185020485304,0.22440586376128274,0
Chikkajala,0.47257771359199946,0.08777335190882071,0.18132003172664543,0.2934598003501798,0.27201718172770206,0
Chikkajala,0.6148769847705158,0.08777335190882071,0.5632186761397158,0.6667505023757635,0.4541952608266344,0
Chikkajala,0.03867106595374292,0.08777335190882071,0.19219442845685647,0.2434875824791127,0.11482890171969445,0
Chikkajala,0.3962881297617722,0.08777335190882071,0.27353320926357605,0.25302914502570695,0.2576938645958377,0
Chikkajala,0.20805351595444904,0.08777335190882071,0.5128892247572198,0.5622320548310162,0.2860633893327998,0
Chikkajala,0.37905107333592614,0.08777335190882071,0.728835062134972,0.1845246462515422,0.3324455906049461,0
Chikkajala,0.40417345862063736,0.08777335190882071,0.33876873217249376,0.07326802712351632,0.2465366665928955,0
Chikkajala,0.262143815078259,0.08777335190882071,0.29063958845991494,0.2579484588586187,0.21490252737081267,0
Chikkajala,0.1490068924489963,0.08777335190882071,0.32826811102404474,0.3870678227922658,0.20219821355344372,0
Chikkajala,0.2874383078895458,0.08777335190882071,0.14316248533840617,0.5941680981163556,0.24469312511912178,0
Chikkajala,0.3041033811931173,0.08777335190882071,0.1465159712015182,0.18120842365652295,0.18925264677901935,0
Chikkajala,0.7435343640832494,0.08777335190882071,0.6405306624339643,0.21577990335418892,0.44704215099170463,0
Chikkajala,0.22553470980297713,0.08777335190882071,0.3852646385060127,0.6469090063271047,0.27935843265395643,0
Chikkajala,0.4881537950937549,0.08777335190882071,0.11045497779263339,0.14498836483166033,0.24102508413873613,0
Chikkajala,0.717211875855999,0.08777335190882071,0.37723803370734693,0.2774535383274659,0.39442179961283513,0
Chikkajala,0.33096931581829353,0.08777335190882071,0.27481110912426,0.5816781806883082,0.2843852150371472,0
Chikkajala,0.3276268474821555,0.08777335190882071,0.2965507076396511,0.4974157371043424,0.2749239042849822,0
Chikkajala,0.31073481310182605,0.08777335190882071,0.32755504428461385,0.7097800162496589,0.3070672014526569,0
Chikkajala,0.0,0.08777335190882071,0.28694605141957047,0.524512489199696,0.16239808923651472,0
Chikkajala,0.49673263156707825,0.08777335190882071,0.2947140061177091,0.10277839923584663,0.2745479877300424,0
Chikkajala,0.6559393847738046,0.08777335190882071,0.3988540273836083,0.25922319126015747,0.37456507440922315,0
Thalagattapura,0.24565360006582762,0.08745302275292553,0.32851174380550346,0.08494702143733154,0.19065906882561776,0
Thalagattapura,0.3195479368714473,0.08745302275292553,0.2709803855112269,0.41626665836488996,0.2547137605878631,0
Thalagattapura,0.48262713914002675,0.08745302275292553,0.6157978079572056,0.5176860386751144,0.3959678729175953,0
Thalagattapura,0.6695948882563543,0.08745302275292553,0.6064577924335517,0.5207076023625852,0.4599918165566998,0
Thalagattapura,0.12751899818342732,0.08745302275292553,0.22342418365312047,0.26078923722761765,0.15467077850484395,0
Thalagattapura,0.3266263661939751,0.08745302275292553,0.22321817672316646,0.4255564735198674,0.2490322413663823,0
Thalagattapura,0.3079145991265274,0.08745302275292553,0.3705972166540862,0.3821476931239774,0.2654476138195761,0
Thalagattapura,0.4339141174827994,0.08745302275292553,0.2967430222167746,0.34242618242391937,0.28881837975180025,0
Thalagattapura,0.5799952190762898,0.08745302275292553,0.5884831760113358,0.28865983996245637,0.3902298446992147,0
Thalagattapura,0.5550284699401264,0.08745302275292553,0.13289335912956413,0.2550279698763489,0.2853287386122871,0
Thalagattapura,0.2470839025760162,0.08745302275292553,0.4358408407946124,0.7957891815958376,0.3192518181257814,0
Thalagattapura,0.6108003826571617,0.08745302275292553,0.7179400630899677,0.19453288993912313,0.41278398686474627,0
Thalagattapura,0.47544438637024844,0.08745302275292553,0.1789534722855008,0.3496075145214735,0.2808732636907858,0
Thalagattapura,0.5065549291590893,0.08745302275292553,0.10667801888208017,0.45843279208257454,0.2936306546203611,0
Thalagattapura,0.23170266851465998,0.08745302275292553,0.20610829627267802,0.33431592172460084,0.19870088831923438,0
Thalagattapura,0.4185869493905072,0.08745302275292553,0.26937311628200594,0.3038624365067872,0.2721953278449744,0
Thalagattapura,0.3727293830079983,0.08745302275292553,0.1908289831390525,0.2665989677018159,0.23484683266175993,0
Thalagattapura,0.2573925606079492,0.08745302275292553,0.2866780461894579,0.1619415256905598,0.19795014113013543,0
Thalagattapura,0.2826311376595473,0.08745302275292553,0.6031026905403883,0.3277736072273234,0.2949433841988954,0
Thalagattapura,0.6420659498778186,0.08745302275292553,0.07645231678209549,0.19395962746073198,0.2953433967586431,0
Thalagattapura,0.4262954567453525,0.08745302275292553,0.10276202508719294,0.6552741285864384,0.29428284099215535,0
Thalagattapura,0.35469907772463005,0.08745302275292553,0.5272916490787978,0.2689472894838417,0.296181007267834,0
Thalagattapura,0.5260339391013408,0.08745302275292553,0.32840466598391554,0.5123684079637219,0.3528839799026883,0
Thalagattapura,0.3285431405957693,0.08745302275292553,0.40092964625655403,0.5391537853622695,0.30228500309004813,0
Thalagattapura,0.44340667897822883,0.08745302275292553,0.2862976373506486,0.5304122385470932,0.3182496077204514,0
Thalagattapura,0.6493189315912448,0.08745302275292553,0.05954613164048535,0.38591589862880465,0.32329414400523104,0
Thalagattapura,0.4619878827805225,0.08745302275292553,0.17353568310198791,0.27108747378463105,0.26330192348715276,0
Thalagattapura,0.5146712033693116,0.08745302275292553,0.5807954531509073,0.5327310844811612,0.40243958130749236,0
Thalagattapura,0.3519458662691487,0.08745302275292553,0.3250483458925071,0.4718772819357312,0.2852082214889408,0
Thalagattapura,0.3171659731033804,0.08745302275292553,0.28536762971616825,0.3994465234139329,0.25423450186738433,0
Thalagattapura,0.608003725648417,0.08745302275292553,0.34388603539048235,0.5394165408514853,0.3887268990086429,0
Thalagattapura,0.4805429239811185,0.08745302275292553,0.25176556934131167,0.20828515221224153,0.27602181691936767,0
Thalagattapura,0.587020545632611,0.08745302275292553,0.08260788884849544,0.6154757961399091,0.3405360449879769,0
Thalagattapura,0.5200570903396161,0.08745302275292553,0.2799799107024236,0.317754780538994,0.31191508766607706,0
Thalagattapura,0.8593523423486279,0.08745302275292553,0.20080378804965038,0.24185423581089724,0.40344811962946214,0
Thalagattapura,0.46831413037387815,0.08745302275292553,0.4375762755253009,0.41338119395642076,0.3396682866552583,0
Thalagattapura,0.601974677833515,0.08745302275292553,0.05023116248985348,0.27916365232103585,0.28884782441373397,0
Thalagattapura,0.5469872337157872,0.08745302275292553,0.5009759477792326,0.616699928325777,0.41038161743111623,0
Thalagattapura,0.5390835216161648,0.08745302275292553,0.1398836652636236,0.2833641064478757,0.2853964884114414,0
Thalagattapura,0.15005253359958304,0.08745302275292553,0.3923073280880489,0.3338944845364759,0.2072999318838129,0
Thalagattapura,0.21259884522799927,0.08745302275292553,0.41563142418023674,0.4646720738165076,0.2534725985642009,0
Thalagattapura,0.13566737047827893,0.08745302275292553,0.5929401829843907,0.36709501591840604,0.24737177547791434,0
Thalagattapura,0.25060182747641124,0.08745302275292553,0.19750394830162493,0.11524644094010761,0.17073430224396272,0
Thalagattapura,0.2889188987005018,0.08745302275292553,0.15227878056042796,0.17230258596994613,0.1836586653786308,0
Thalagattapura,0.5644919589796737,0.08745302275292553,0.29460050681832367,0.26721910499459,0.3228110595816167,0
Thalagattapura,0.43462143582202367,0.08745302275292553,0.31438492216388103,0.25971470003482267,0.2801875988015855,0
Thalagattapura,0.5087140888306481,0.08745302275292553,0.18503861282820833,0.37522504532163026,0.29757731728049064,0
Thalagattapura,0.6388418379083108,0.08745302275292553,0.2952571403500273,0.3493403688730223,0.3612830334947453,0
Thalagattapura,0.42611362685071086,0.08745302275292553,0.3093760891006879,0.36076979735829084,0.2913663636475076,0
Thalagattapura,0.21492441452465297,0.08745302275292553,0.22770636153787574,0.12566201580131584,0.16585002658727874,0
Sheshadripuram/Chickpet,0.4859592828098309,0.08711980829982462,0.38302207450915576,0.45068706384926965,0.3404291659526098,0
Sheshadripuram/Chickpet,0.186125986707886,0.08711980829982462,0.41873743995763596,0.108954917509193,0.19137076345561366,0
Sheshadripuram/Chickpet,0.506337010713222,0.08711980829982462,0.2917179809416085,0.292185106656402,0.3055252584263571,0
Sheshadripuram/Chickpet,0.5544857685109418,0.08711980829982462,0.3462532515345587,0.23647323079558763,0.32492759639502683,0
Sheshadripuram/Chickpet,0.719998127276537,0.08711980829982462,0.3336211566620923,0.35766619624945134,0.3985094478065715,0
Sheshadripuram/Chickpet,0.298966279045631,0.08711980829982462,0.2181295522571564,0.2031926061035776,0.20487894152288616,0
Sheshadripuram/Chickpet,0.6396618860008773,0.08711980829982462,0.09962063965266611,0.22406297926734955,0.30355117741089005,0
Sheshadripuram/Chickpet,0.5000749024215744,0.08711980829982462,0.4960463064298266,0.18197121794082136,0.3276671023145869,0
Sheshadripuram/Chickpet,0.7783534343488515,0.08711980829982462,0.173192010186207,0.2526585268395463,0.3710968255752187,0
Sheshadripuram/Chickpet,0.48712204431299244,0.08711980829982462,0.2792829637272338,0.6272002271017083,0.3465652848101977,0
Sheshadripuram/Chickpet,0.23488167827516962,0.08711980829982462,0.35102802128019384,0.4178952636424585,0.24123442368866427,0
Sheshadripuram/Chickpet,0.36785814774645154,0.08711980829982462,0.2513363040524633,0.30008028374163165,0.2501655975729428,0
Sheshadripuram/Chickpet,0.39259904614541236,0.08711980829982462,0.31321720355113364,0.33293388279251224,0.27612913176994525,0
Sheshadripuram/Chickpet,0.1861633362150864,0.08711980829982462,0.37075750336997654,0.5893225629384542,0.25384299527999105,0
Sheshadripuram/Chickpet,0.4008261491246513,0.08711980829982462,0.4386605042588214,0.6831593878150757,0.356631103707601,0
Sheshadripuram/Chickpet,0.2032676531091855,0.08711980829982462,0.13249321652820137,0.28789654628854905,0.16696274632708494,0
Sheshadripuram/Chickpet,0.4850361488577354,0.08711980829982462,0.3911939681669438,0.4802366880448848,0.3461728914302762,0
Sheshadripuram/Chickpet,0.3242205954841885,0.08711980829982462,0.13748391986736028,0.25816963633322954,0.20583538033286983,0
Sheshadripuram/Chickpet,0.30988940594536957,0.08711980829982462,0.29531064629796405,0.5534235892753193,0.2766729022217174,0
Sheshadripuram/Chickpet,0.2585483860861404,0.08711980829982462,0.23677502961737257,0.3098439965414214,0.21045948302478426,0
Sheshadripuram/Chickpet,0.5855071594622137,0.08711980829982462,0.24445819744512465,0.32691209058285314,0.328991901378175,0
Sheshadripuram/Chickpet,0.4579572597621865,0.08711980829982462,0.3132435973300512,0.4759932857298539,0.320468695732201,0
Sheshadripuram/Chickpet,0.6676866440526192,0.08711980829982462,0.04958059077396868,0.05682164376838537,0.2782656326284157,0
Sheshadripuram/Chickpet,0.3044736077296498,0.08711980829982462,0.150585514461868,0.14816766255909303,0.18504395747156238,0
Sheshadripuram/Chickpet,0.4252758238213737,0.08711980829982462,0.2727549471109329,0.390521168497798,0.2881116455242845,0
Sheshadripuram/Chickpet,0.6492094676220778,0.08711980829982462,0.6982875621549105,0.23821384655951514,0.4287488455725839,0
Sheshadripuram/Chickpet,0.31285596725335135,0.08711980829982462,0.37676028525311867,0.25436441566772144,0.24914225042940233,0
Sheshadripuram/Chickpet,0.0,0.08711980829982462,0.2500711891421637,0.46247351384195534,0.14552120739467342,0
Sheshadripuram/Chickpet,0.37976367576573095,0.08711980829982462,0.24978591886892904,0.39964234278041827,0.26895676419880177,0
Sheshadripuram/Chickpet,0.41601645115854397,0.08711980829982462,0.3663847173257514,0.180359985049571,0.2720726416180237,0
Sheshadripuram/Chickpet,0.42175933017279066,0.08711980829982462,0.4185940877507582,0.22453027917720092,0.2911500674771559,0
Sheshadripuram/Chickpet,0.35135751841570395,0.08711980829982462,0.2782190015796314,0.04869651728575795,0.21205935184423372,0
Sheshadripuram/Chickpet,0.42878183907912687,0.08711980829982462,0.156355980842116,0.3032872151013551,0.25297386460126825,0
Sheshadripuram/Chickpet,0.25843938491972446,0.08711980829982462,0.09144440840110839,0.4500596449076478,0.2023875556282198,0
Sheshadripuram/Chickpet,0.5620858276798216,0.08711980829982462,0.2802844184664432,0.0966603174482196,0.2934219134884065,0
Sheshadripuram/Chickpet,0.4747943337022599,0.08711980829982462,0.24521716660028517,0.47015101687562477,0.3118800451371391,0
Sheshadripuram/Chickpet,0.11953774454016286,0.08711980829982462,0.46671232755088643,0.40854666043704563,0.2225986176547385,0
Sheshadripuram/Chickpet,0.317947602710022,0.08711980829982462,0.36867374136378434,0.29890481641346184,0.2559880741732312,0
Sheshadripuram/Chickpet,0.4388282456284896,0.08711980829982462,0.32409636907419626,0.2194715677457745,0.2774658374366242,0
Sheshadripuram/Chickpet,0.45964036181184326,0.08711980829982462,0.441087769085326,0.3199907127351669,0.32322622985143273,0
Sheshadripuram/Chickpet,0.6170737588816688,0.08711980829982462,0.3085027177668812,0.4297871768166199,0.3682803781744007,0
Sheshadripuram/Chickpet,0.38516753824636063,0.08711980829982462,0.37605437963832056,0.3179874126813037,0.2838535687060333,0
Sheshadripuram/Chickpet,0.5180348243283801,0.08711980829982462,0.08501216914629003,0.5714745590204288,0.3101717486872027,0
Sheshadripuram/Chickpet,0.15500690435928502,0.08711980829982462,0.3209161484116502,0.2839332425851536,0.1871615750858002,0
Sheshadripuram/Chickpet,0.2916105654212401,0.08711980829982462,0.5452948375779085,0.37578405096213124,0.2936262155472828,0
Sheshadripuram/Chickpet,0.2947257822693538,0.08711980829982462,0.06425571043189302,0.2216676455581038,0.1753912552043154,0
Sheshadripuram/Chickpet,0.3593401398167267,0.08711980829982462,0.33461836185634847,0.10515208676883608,0.23460147681239682,0
Sheshadripuram/Chickpet,0.05719445484893493,0.08711980829982462,0.16917810084178764,0.6577576771783971,0.17865327343219167,0
Sheshadripuram/Chickpet,0.32547152804841856,0.08711980829982462,0.5166274413221096,0.3701433381189999,0.29889796628916576,0
Sheshadripuram/Chickpet,0.05010642058623166,0.08711980829982462,0.23183618988001267,0.15722131840294237,0.11362362543157234,0
Int. Aiport,0.24621733273410581,0.08503773022919749,0.52886738929141,0.5994670481868472,0.30738092061200534,0
Int. Aiport,0.7739617157939132,0.08503773022919749,0.23268251817048888,0.12571838326393547,0.36179218072031694,0
Int. Aiport,0.35137737065804453,0.08503773022919749,0.2545583596249521,0.7015970936679239,0.30464463477425385,0
Int. Aiport,0.11477509514265344,0.08503773022919749,0.29758594325723436,0.5318458523180685,0.2049766688678451,0
Int. Aiport,0.5355119742734178,0.08503773022919749,0.3157287111897341,0.4668311372378168,0.3461109228880748,0
Int. Aiport,0.33392260000809404,0.08503773022919749,0.1784533630688126,0.295824227698272,0.22244853584009547,0
Int. Aiport,0.6543127015819923,0.08503773022919749,0.28272230478955035,0.7090030845676872,0.4174156882655197,0
Int. Aiport,0.4189802796723656,0.08503773022919749,0.4037124810286925,0.23404915332362813,0.2880042861583699,0
Int. Aiport,0.3355861457998048,0.08503773022919749,0.36545244411571426,0.21106467395510015,0.24771666001509876,0
Int. Aiport,0.4893989738860819,0.08503773022919749,0.4238024082796757,0.031105975184432227,0.2862273378624879,0
Int. Aiport,0.1545530923899895,0.08503773022919749,0.12161862384408212,0.36064166341715215,0.1580248756866448,0
Int. Aiport,0.42853732710185555,0.08503773022919749,0.1974008316804146,0.14318321688848368,0.23645703242376417,0
Int. Aiport,0.4879986491633955,0.08503773022919749,0.10427910679614805,0.1654540109970119,0.24198476928472906,0
Int. Aiport,0.18867552997143053,0.08503773022919749,0.6481305280965433,0.39691613808748183,0.28071128089119085,0
Int. Aiport,0.1873988840566919,0.08503773022919749,0.5289668303251376,0.4837110002636732,0.2694509445931799,0
Int. Aiport,0.31500560082564144,0.08503773022919749,0.5320143465136736,0.28339988747441497,0.2846761317816307,0
Int. Aiport,0.48948095065384345,0.08503773022919749,0.6096873333781284,0.42191438547366583,0.38205427629428,0
Int. Aiport,0.45615082577912375,0.08503773022919749,0.4725401713506397,0.1792761996879067,0.3065635723147665,0
Int. Aiport,0.4723514366260845,0.08503773022919749,0.39019521910980853,0.5782814277246167,0.35561557986854303,0
Int. Aiport,0.35399286234133065,0.08503773022919749,0.27483618927683895,0.2587645066769741,0.2431907347451389,0
Int. Aiport,0.15210697597913655,0.08503773022919749,0.5012701898439809,0.054738054203086146,0.18721350676071613,0
Int. Aiport,0.5673725187122599,0.08503773022919749,0.5648886087940802,0.4853867097806409,0.40987742884396233,0
Int. Aiport,0.41931827251245224,0.08503773022919749,0.20960487298478786,0.19450521196460924,0.24336947083976648,0
Int. Aiport,0.37952411061927016,0.08503773022919749,0.1977856369479188,0.5049026105043507,0.2736372767507402,0
Int. Aiport,0.3869986013067516,0.08503773022919749,0.34119959412076445,0.3563370384243054,0.28265130411392103,0
Int. Aiport,0.6620386506135303,0.08503773022919749,0.32500293988765155,0.37536899868075546,0.3785307845631385,0
Int. Aiport,0.6853334288105668,0.08503773022919749,0.13952035463966356,0.5340381973035746,0.37338781967592655,0
Int. Aiport,0.2944265288067782,0.08503773022919749,0.1487300936574548,0.1244117180520004,0.17696838059042266,0
Int. Aiport,0.3590799028275881,0.08503773022919749,0.09560567259676002,0.17181043935773033,0.19608198548142666,0
Int. Aiport,0.5890394579605891,0.08503773022919749,0.19128183686467334,0.632466967218204,0.3648015418106306,0
Int. Aiport,0.2915058702441704,0.08503773022919749,0.11068355579506194,0.18594991581297227,0.1775675721851771,0
Int. Aiport,0.5265940513244466,0.08503773022919749,0.2148796226362483,0.24871605771830313,0.2901025702173107,0
Int. Aiport,0.3138161251800115,0.08503773022919749,0.3201642850748419,0.6338684200142732,0.2944600828988726,0
Int. Aiport,0.4485210618438415,0.08503773022919749,0.22354519923074487,0.5790454371808325,0.31405954613737763,0
Int. Aiport,0.2406319782185816,0.08503773022919749,0.4707863794119407,0.4553525789115628,0.27219267416438536,0
Int. Aiport,0.27817973309489763,0.08503773022919749,0.5340366064010461,0.2930609336416937,0.2736406869784367,0
Int. Aiport,0.37520132808783985,0.08503773022919749,0.3086720045452188,0.20019712518568483,0.24859575358639968,0
Int. Aiport,0.28301448470093626,0.08503773022919749,0.33858907182931847,0.2508491289357681,0.22991157242031585,0
Int. Aiport,0.30709474982951773,0.08503773022919749,0.3044883116265466,0.2591925655769012,0.23277102867093494,0
Int. Aiport,0.4149582078256244,0.08503773022919749,0.08639589612666299,0.6215730593047321,0.2812618299287702,0
Int. Aiport,0.12447596049093662,0.08503773022919749,0.5122021335060871,0.45639315043522904,0.23997730450708885,0
Int. Aiport,0.48310296402912134,0.08503773022919749,0.311117418865033,0.18547505367569367,0.2846420983033124,0
Int. Aiport,0.6838144102568045,0.08503773022919749,0.16898522085075568,0.724346624584987,0.4072954005165399,0
Int. Aiport,0.5864214138117709,0.08503773022919749,0.3482992880675668,0.4072455313121391,0.36150550121321334,0
Int. Aiport,0.6156939805559553,0.08503773022919749,0.5610741847520613,0.2406828171424531,0.38932147178512383,0
Int. Aiport,0.4474121600773945,0.08503773022919749,0.28711627081381386,0.4613159810554247,0.3087262264169238,0
Int. Aiport,0.4237864021734227,0.08503773022919749,0.5999575112922692,0.5331378550098071,0.3737987403393821,0
Int. Aiport,0.6086095570534702,0.08503773022919749,0.12968319516193672,0.48482095182135326,0.3371844458430642,0
Int. Aiport,1.0,0.08503773022919749,0.5545852358127685,0.29582581788267054,0.5308022389137135,0
Int. Aiport,0.612757023729601,0.08503773022919749,0.17337960338053202,0.06214335892083938,0.2839737018883519,0
Kamakshipalya,0.23979073165229334,0.08491237163603546,0.3169736536705323,0.3845253853501944,0.23047400610574892,0
Kamakshipalya,0.14479062377366422,0.08491237163603546,0.3114332714636257,0.38198993641192913,0.19573557456610763,0
Kamakshipalya,0.6259014145830449,0.08491237163603546,0.5152353082155883,0.10575884142725503,0.36345009445208226,0
Kamakshipalya,0.19928709845992382,0.08491237163603546,0.2571433132457836,0.3860843791981087,0.204565515480657,0
Kamakshipalya,0.3662965649562515,0.08491237163603546,0.24242299248981386,0.4950255372958996,0.2764159383178464,0
Kamakshipalya,0.45116247422670624,0.08491237163603546,0.28916233999821345,0.4911963332976097,0.3148924954644419,0
Kamakshipalya,0.18010282571863573,0.08491237163603546,0.29247112304611345,0.18428955122097299,0.17464735778470178,0
Kamakshipalya,0.25869212362375216,0.08491237163603546,0.20212745329885842,0.2369409768959107,0.1919825919532822,0
Kamakshipalya,0.4300149539265103,0.08491237163603546,0.07393178911849302,0.23152801246078297,0.2254945050579053,0
Kamakshipalya,0.4242196624677243,0.08491237163603546,0.32143384765151467,0.48724706287311637,0.3113244223157845,0
Kamakshipalya,0.2022199463156005,0.08491237163603546,0.5022724981815347,0.22914579987223443,0.23107706231841293,0
Kamakshipalya,0.40185538766888135,0.08491237163603546,0.15831844827226768,0.6157986313879886,0.2901565815375709,0
Kamakshipalya,0.19026983979463033,0.08491237163603546,0.11523638300147335,0.12421684183382946,0.13374795829430033,0
Kamakshipalya,0.3124584949552666,0.08491237163603546,0.45050796526350445,0.3750065459550601,0.28118675967111384,0
Kamakshipalya,0.35876663487219884,0.08491237163603546,0.2232432276997473,0.5006062008351576,0.2707816093613033,0
Kamakshipalya,0.6531117613569739,0.08491237163603546,0.2870519290325738,0.11304360673410557,0.32842975478238207,0
Kamakshipalya,0.2677082688583172,0.08491237163603546,0.1737922878665608,0.45325793162548333,0.2219187529083563,0
Kamakshipalya,0.4376089697271737,0.08491237163603546,0.09384619692047988,0.21657345064450406,0.22989210787609302,0
Kamakshipalya,0.3266231468461403,0.08491237163603546,0.34016952389172356,0.4715848791730203,0.2785634495412575,0
Kamakshipalya,0.33163342997416184,0.08491237163603546,0.3520537494199586,0.20709687405173005,0.2430206929735185,0
Kamakshipalya,0.20708707029539497,0.08491237163603546,0.35300706759615597,0.5514952334068952,0.2512798846244644,0
Kamakshipalya,0.23089797421409716,0.08491237163603546,0.3230191137292301,0.4392819804592566,0.23678412228047913,0
Kamakshipalya,0.13675414639668432,0.08491237163603546,0.3042043604860533,0.3174181836993685,0.18179126238176607,0
Kamakshipalya,0.2429567901921442,0.08491237163603546,0.16860123440558367,0.7234080093016653,0.25274003633442765,0
Kamakshipalya,0.2864767221546564,0.08491237163603546,0.3434486619022226,0.2531250585755249,0.23239905541171366,0
Kamakshipalya,0.6820964926201878,0.08491237163603546,0.35924390337231193,0.6848383757658689,0.4387820209472191,0
Kamakshipalya,0.0604043619564642,0.08491237163603546,0.3977116982204655,0.13753201606710017,0.14678738022973123,0
Kamakshipalya,0.1600416188650487,0.08491237163603546,0.10551331428657368,0.5932863829604893,0.1915838983949658,0
Kamakshipalya,0.3344897606479967,0.08491237163603546,0.3923352234980672,0.2125273318096041,0.25289127218866353,0
Kamakshipalya,0.4695218494484488,0.08491237163603546,0.1404541669751156,0.5437280537416858,0.29945640025404363,0
Kamakshipalya,0.7344100894933785,0.08491237163603546,0.04411825936787731,0.27565757975298044,0.33268953165001564,0
Kamakshipalya,0.46893585304939767,0.08491237163603546,0.5756940368223643,0.1785259302101884,0.3315189569541009,0
Kamakshipalya,0.47796908096799623,0.08491237163603546,0.15715145375073253,0.24818001133910492,0.2614201822806216,0
Kamakshipalya,0.40800100782278886,0.08491237163603546,0.08584905929049774,0.5727311824548862,0.2713535534551192,0
Kamakshipalya,0.3336257419423235,0.08491237163603546,0.32702694868802135,0.3505071002906557,0.2602241759518265,0
Kamakshipalya,0.3784517846768184,0.08491237163603546,0.35277863132941795,0.49507709240942543,0.30274912625499445,0
Kamakshipalya,0.35707568890852437,0.08491237163603546,0.2658971896503833,0.6280809356873931,0.29784178089197977,0
Kamakshipalya,0.6516007866490474,0.08491237163603546,0.2584939068217175,0.25353278653383426,0.3432626861623959,0
Kamakshipalya,0.2964962102871183,0.08491237163603546,0.16005343661452986,0.6123979371270315,0.2531177629832628,0
Kamakshipalya,0.2922007532863607,0.08491237163603546,0.3313677654240615,0.5986689608840966,0.2838178723584637,0
Kamakshipalya,0.4891964706997095,0.08491237163603546,0.31733234464562626,0.34044541960995756,0.31122575810632785,0
Kamakshipalya,0.15648022087540875,0.08491237163603546,0.2803105914428085,0.3675005546652499,0.19142899028555288,0
Kamakshipalya,0.325185947920782,0.08491237163603546,0.17262303421278435,0.4599468462301981,0.2428054270401709,0
Kamakshipalya,0.5654460351362032,0.08491237163603546,0.48939058213756986,0.5769861463642532,0.4078058621706337,0
Kamakshipalya,0.3971745734501647,0.08491237163603546,0.2443702030123556,0.1716893431567385,0.2391122542743502,0
Kamakshipalya,0.5550111968958851,0.08491237163603546,0.06605901744715673,0.5248999087777517,0.3116744202104645,0
